Id;Id_bat;Time;x1;x2;x3;x4;x5
3214;2;12/01/2016 23:00;0.4;5.5;22.8;438.333;20
3215;2;13/01/2016 00:00;0.3;5.7;22.7;431.667;20
3216;2;13/01/2016 01:00;0.4;5.7;22.6;423.333;20
3217;2;13/01/2016 02:00;0.4;5.8;22.4;418.333;20
3218;2;13/01/2016 03:00;0.4;6.3;22.3;416.667;20
3219;2;13/01/2016 04:00;0.4;5.9;22.2;413.333;20
3220;2;13/01/2016 05:00;0.4;6;22.2;415;20
3221;2;13/01/2016 06:00;0.4;5.6;22.2;410;20
3222;2;13/01/2016 07:00;1.6;5.4;22.1;410;20
3223;2;13/01/2016 08:00;13.6;4.3;21.9;416.667;20
3224;2;13/01/2016 09:00;22.6;3.6;22.1;436.667;20
3225;2;13/01/2016 10:00;22.5;4.3;22.3;468.333;45.987
3226;2;13/01/2016 11:00;22.7;5;22.8;490;88.062
3227;2;13/01/2016 12:00;22.4;6.1;23;498.333;104.15
3228;2;13/01/2016 13:00;22.5;6.3;23.2;508.333;91.775
3229;2;13/01/2016 14:00;22.6;6.8;23.3;530;81.875
3230;2;13/01/2016 15:00;22.7;6.9;23.5;533.333;74.45
3231;2;13/01/2016 16:00;22.9;7.3;23.5;558.333;45.987
3232;2;13/01/2016 17:00;22.7;6.7;23.5;561.667;20
3233;2;13/01/2016 18:00;10.3;5.7;23.6;596.667;20
3234;2;13/01/2016 19:00;0.3;4.8;23.6;606.667;20
3235;2;13/01/2016 20:00;0.3;4.5;23.5;593.333;20
3236;2;13/01/2016 21:00;0.4;4;23.2;540;20
3237;2;13/01/2016 22:00;0.5;3.6;23.1;493.333;20
3238;2;13/01/2016 23:00;0.4;3.4;22.9;473.333;20
3239;2;14/01/2016 00:00;0.3;3.6;22.7;456.667;20
3240;2;14/01/2016 01:00;0.4;3.4;22.5;441.667;20
3241;2;14/01/2016 02:00;0.4;3.2;22.4;430;20
3242;2;14/01/2016 03:00;0.4;3.7;22.2;423.333;20
3243;2;14/01/2016 04:00;0.5;3.9;22.2;418.333;20
3244;2;14/01/2016 05:00;0.2;4.2;22.1;413.333;20
3245;2;14/01/2016 06:00;0.4;4.3;22.1;411.667;20
3246;2;14/01/2016 07:00;1.8;4.2;22.1;416.667;20
3247;2;14/01/2016 08:00;15.4;4.3;22.1;423.333;20
3248;2;14/01/2016 09:00;22.3;4.2;22.1;438.333;20
3249;2;14/01/2016 10:00;22.5;4.6;22.6;473.333;20
3250;2;14/01/2016 11:00;22.4;4.7;22.8;478.333;67.025
3251;2;14/01/2016 12:00;22.4;5.6;23.1;501.667;55.887
3252;2;14/01/2016 13:00;22.4;7;23.3;500;39.8
3253;2;14/01/2016 14:00;21.6;7.5;23.3;511.667;50.937
3254;2;14/01/2016 15:00;22.4;7.9;23.4;518.333;23.712
3255;2;14/01/2016 16:00;22.1;6.1;23.6;530;20
3256;2;14/01/2016 17:00;22.8;5.5;23.6;541.667;20
3257;2;14/01/2016 18:00;13.7;5.4;23.6;556.667;20
3258;2;14/01/2016 19:00;6.6;5.5;23.6;575;20
3259;2;14/01/2016 20:00;6.8;4.6;23.5;556.667;20
3260;2;14/01/2016 21:00;6.8;4.6;23.3;501.667;20
3261;2;14/01/2016 22:00;6.8;4.5;23;460;20
3262;2;14/01/2016 23:00;6.8;4;22.9;440;20
3263;2;15/01/2016 00:00;6.9;4.1;22.8;431.667;20
3264;2;15/01/2016 01:00;6.7;3.5;22.5;418.333;20
3265;2;15/01/2016 02:00;6.9;3.4;22.4;410;20
3266;2;15/01/2016 03:00;6.7;3;22.3;406.667;20
3267;2;15/01/2016 04:00;6.9;2.7;22.1;408.333;20
3268;2;15/01/2016 05:00;6.7;2.6;22.1;406.667;20
3269;2;15/01/2016 06:00;6.8;3.1;22;408.333;20
3270;2;15/01/2016 07:00;6.8;2.7;21.9;411.667;20
3271;2;15/01/2016 08:00;14.2;2.8;22;418.333;20
3272;2;15/01/2016 09:00;20.9;2.7;22.2;440;20
3273;2;15/01/2016 10:00;22.6;2.7;22.4;466.667;36.087
3274;2;15/01/2016 11:00;22.7;2.9;22.8;475;69.5
3275;2;15/01/2016 12:00;22.5;3.7;23;485;125.187
3276;2;15/01/2016 13:00;22.7;5.1;23.2;491.667;57.125
3277;2;15/01/2016 14:00;22.4;5.5;23.3;501.667;54.65
3278;2;15/01/2016 15:00;22.7;5.3;23.4;503.333;34.85
3279;2;15/01/2016 16:00;23;5.2;23.5;515;33.612
3280;2;15/01/2016 17:00;22.9;4.7;23.5;538.333;20
3281;2;15/01/2016 18:00;10.5;4.2;23.7;565;20
3282;2;15/01/2016 19:00;0.3;3.8;23.6;571.667;20
3283;2;15/01/2016 20:00;0.3;3.7;23.4;560;20
3284;2;15/01/2016 21:00;0.4;3.5;23.2;496.667;20
3285;2;15/01/2016 22:00;0.5;3.5;23;456.667;20
3286;2;15/01/2016 23:00;0.3;3.1;22.8;445;20
3287;2;16/01/2016 00:00;0.4;3.4;22.6;435;20
3288;2;16/01/2016 01:00;0.4;2.8;22.5;428.333;20
3289;2;16/01/2016 02:00;0.4;3;22.3;425;20
3290;2;16/01/2016 03:00;0.4;2.5;22.2;421.667;20
3291;2;16/01/2016 04:00;0.2;2.4;22.1;418.333;20
3292;2;16/01/2016 05:00;0.5;2.5;22;421.667;20
3293;2;16/01/2016 06:00;0.4;1.7;22;418.333;20
3294;2;16/01/2016 07:00;0.4;1.2;21.9;425;20
3295;2;16/01/2016 08:00;0.4;2.1;21.8;426.667;20
3296;2;16/01/2016 09:00;0.3;1.9;21.6;428.333;20
3297;2;16/01/2016 10:00;0.4;2.4;21.5;433.333;27.425
3298;2;16/01/2016 11:00;0.4;3.5;21.2;463.333;174.687
3299;2;16/01/2016 12:00;0.4;4.6;21.1;498.333;78.162
3300;2;16/01/2016 13:00;0.3;5;21.1;521.667;96.725
3301;2;16/01/2016 14:00;0.4;5.4;21.1;521.667;90.537
3302;2;16/01/2016 15:00;0.4;5.7;21.1;520;34.85
3303;2;16/01/2016 16:00;0.3;5.9;21.1;530;49.7
3304;2;16/01/2016 17:00;0.4;5.6;21.1;566.667;20
3305;2;16/01/2016 18:00;0.4;5.3;21;583.333;20
3306;2;16/01/2016 19:00;0.3;5;21;595;20
3307;2;16/01/2016 20:00;0.3;4.6;21;563.333;20
3308;2;16/01/2016 21:00;0.5;3.8;20.9;510;20
3309;2;16/01/2016 22:00;0.4;3.3;20.9;471.667;20
3310;2;16/01/2016 23:00;0.4;2.6;20.8;460;20
3311;2;17/01/2016 00:00;0.3;3;20.7;451.667;20
3312;2;17/01/2016 01:00;0.4;3.2;20.7;448.333;20
3313;2;17/01/2016 02:00;0.4;3.2;20.7;440;20
3314;2;17/01/2016 03:00;0.3;2.7;20.6;440;20
3315;2;17/01/2016 04:00;0.3;2.7;20.6;433.333;20
3316;2;17/01/2016 05:00;0.5;2.9;20.6;430;20
3317;2;17/01/2016 06:00;0.4;2.9;20.5;430;20
3318;2;17/01/2016 07:00;0.4;3;20.5;430;20
3319;2;17/01/2016 08:00;0.3;2.8;20.5;433.333;20
3320;2;17/01/2016 09:00;0.4;3.3;20.4;431.667;20
3321;2;17/01/2016 10:00;0.4;3.4;20.4;433.333;22.475
3322;2;17/01/2016 11:00;0.3;4;20.4;446.667;50.937
3323;2;17/01/2016 12:00;0.4;4.6;20.4;458.333;73.212
3324;2;17/01/2016 13:00;0.4;4.8;20.4;468.333;42.275
3325;2;17/01/2016 14:00;0.4;4.8;20.4;471.667;28.662
3326;2;17/01/2016 15:00;0.4;4.6;20.3;480;59.6
3327;2;17/01/2016 16:00;0.3;4.5;20.4;491.667;39.8
3328;2;17/01/2016 17:00;0.4;4.3;20.4;501.667;20
3329;2;17/01/2016 18:00;0.4;3.7;20.3;513.333;20
3330;2;17/01/2016 19:00;0.4;3.3;20.3;508.333;20
3331;2;17/01/2016 20:00;0.3;3;20.3;480;20
3332;2;17/01/2016 21:00;0.4;2.2;20.2;453.333;20
3333;2;17/01/2016 22:00;0.4;1.7;20.2;441.667;20
3334;2;17/01/2016 23:00;0.4;1;20.2;435;20
3335;2;18/01/2016 00:00;0.3;0.4;20.2;431.667;20
3336;2;18/01/2016 01:00;0.4;;20.2;428.333;20
3337;2;18/01/2016 02:00;0.5;-0.2;20.1;426.667;20
3338;2;18/01/2016 03:00;0.3;-0.3;20.1;420;20
3339;2;18/01/2016 04:00;0.4;-0.5;20.2;418.333;20
3340;2;18/01/2016 05:00;0.3;-0.7;20.2;420;20
3341;2;18/01/2016 06:00;3.9;-0.8;20.2;420;20
3342;2;18/01/2016 07:00;8;-0.9;20.3;420;20
3343;2;18/01/2016 08:00;19.9;-1;20.4;433.333;20
3344;2;18/01/2016 09:00;23.1;-1.1;20.6;450;20
3345;2;18/01/2016 10:00;23;-1;20.8;475;38.562
3346;2;18/01/2016 11:00;22.9;-0.6;21.3;496.667;65.787
3347;2;18/01/2016 12:00;22.8;-0.2;21.7;560;84.35
3348;2;18/01/2016 13:00;22.9;0.4;22;518.333;104.15
3349;2;18/01/2016 14:00;23.1;1;22.2;518.333;117.762
3350;2;18/01/2016 15:00;23.1;0.9;22.5;531.667;93.012
3351;2;18/01/2016 16:00;23.4;0.2;22.9;535;33.612
3352;2;18/01/2016 17:00;23.5;-0.1;23.1;555;20
3353;2;18/01/2016 18:00;17.1;-0.4;23.1;565;20
3354;2;18/01/2016 19:00;12.1;-0.5;22.9;586.667;20
3355;2;18/01/2016 20:00;12;-0.6;22.6;553.333;20
3356;2;18/01/2016 21:00;12.3;-0.6;22.3;508.333;20
3357;2;18/01/2016 22:00;12;-1.1;22.1;468.333;20
3358;2;18/01/2016 23:00;12.1;-1.6;21.9;453.333;20
3359;2;19/01/2016 00:00;12.2;-1.7;21.6;441.667;20
3360;2;19/01/2016 01:00;12.2;-1.7;21.5;438.333;20
3361;2;19/01/2016 02:00;12.2;-1.3;21.3;430;20
3362;2;19/01/2016 03:00;12;-1.3;21.3;428.333;20
3363;2;19/01/2016 04:00;12.3;-1.1;21.2;426.667;20
3364;2;19/01/2016 05:00;12.2;-1;21.2;430;20
3365;2;19/01/2016 06:00;15;-1.4;21.1;426.667;20
3366;2;19/01/2016 07:00;17.2;-1.6;21.2;428.333;20
3367;2;19/01/2016 08:00;20.5;-2.3;21.3;443.333;20
3368;2;19/01/2016 09:00;23.2;-1.2;21.4;460;20
3369;2;19/01/2016 10:00;23.1;-1;21.7;490;32.375
3370;2;19/01/2016 11:00;23;-0.4;22.1;515;69.5
3371;2;19/01/2016 12:00;23.2;-0.7;22.6;540;37.325
3372;2;19/01/2016 13:00;23;1.1;22.8;551.667;93.012
3373;2;19/01/2016 14:00;23;1.1;22.9;545;101.675
3374;2;19/01/2016 15:00;21.7;1.6;23.2;555;91.775
3375;2;19/01/2016 16:00;21;1.5;23.5;551.667;39.8
3376;2;19/01/2016 17:00;21;1.4;23.6;550;20
3377;2;19/01/2016 18:00;13.4;0.9;23.7;560;20
3378;2;19/01/2016 19:00;6.9;0.9;23.3;573.333;20
3379;2;19/01/2016 20:00;7.2;0.9;23.1;570;20
3380;2;19/01/2016 21:00;7.1;0.8;22.9;526.667;20
3381;2;19/01/2016 22:00;7.1;0.6;22.7;490;20
3382;2;19/01/2016 23:00;7.2;0.5;22.6;475;20
3383;2;20/01/2016 00:00;7;0.5;22.4;466.667;20
3384;2;20/01/2016 01:00;7.1;-0.2;22.2;455;20
3385;2;20/01/2016 02:00;7.2;-1;22.1;450;20
3386;2;20/01/2016 03:00;7.2;-1.1;22;448.333;20
3387;2;20/01/2016 04:00;6.9;-1.7;21.9;450;20
3388;2;20/01/2016 05:00;7.2;-2.3;21.8;451.667;20
3389;2;20/01/2016 06:00;11.3;-2.5;21.8;455;20
3390;2;20/01/2016 07:00;14.7;-3.2;21.8;463.333;20
3391;2;20/01/2016 08:00;18.1;-3.7;21.9;465;20
3392;2;20/01/2016 09:00;20.9;-3.7;21.9;470;20
3393;2;20/01/2016 10:00;20.8;-4.2;22.1;485;45.987
3394;2;20/01/2016 11:00;21;-3.8;22.5;498.333;136.325
3395;2;20/01/2016 12:00;20.8;-2.7;22.7;516.667;62.075
3396;2;20/01/2016 13:00;20.9;-1.8;22.8;518.333;190.775
3397;2;20/01/2016 14:00;21;-0.5;22.9;528.333;166.025
3398;2;20/01/2016 15:00;20.4;-1.2;23.1;521.667;126.425
3399;2;20/01/2016 16:00;20.2;-1.5;23.3;543.333;67.025
3400;2;20/01/2016 17:00;20.4;-1.6;23.4;538.333;20
3401;2;20/01/2016 18:00;12.6;-1.9;23.6;550;20
3402;2;20/01/2016 19:00;6.2;-2.1;23.3;561.667;20
3403;2;20/01/2016 20:00;6.2;-1.9;23.1;560;20
3404;2;20/01/2016 21:00;6.4;-2.2;22.8;530;20
3405;2;20/01/2016 22:00;5.5;-2.5;22.6;496.667;20
3406;2;20/01/2016 23:00;5.2;-3;22.4;481.667;20
3407;2;21/01/2016 00:00;5.3;-2.9;22.2;468.333;20
3408;2;21/01/2016 01:00;5.4;-3.4;22;465;20
3409;2;21/01/2016 02:00;5.2;-3.9;21.9;460;20
3410;2;21/01/2016 03:00;5.4;-3.5;21.8;456.667;20
3411;2;21/01/2016 04:00;5.3;-3.7;21.7;456.667;20
3412;2;21/01/2016 05:00;5.4;-4;21.7;460;20
3413;2;21/01/2016 06:00;9.3;-4.4;21.7;456.667;20
3414;2;21/01/2016 07:00;13.1;-3.7;21.6;445;20
3415;2;21/01/2016 08:00;16.4;-3.2;21.6;445;20
3416;2;21/01/2016 09:00;19.5;-3;21.7;458.333;20
3417;2;21/01/2016 10:00;19.2;-2.7;22;483.333;54.65
3418;2;21/01/2016 11:00;19.2;-2;22.3;491.667;131.375
3419;2;21/01/2016 12:00;19.4;-0.6;22.6;503.333;60.837
3420;2;21/01/2016 13:00;20.2;1.5;22.8;525;199.437
3421;2;21/01/2016 14:00;20;2.9;23.1;526.667;174.687
3422;2;21/01/2016 15:00;19.3;3.5;23.4;528.333;126.425
3423;2;21/01/2016 16:00;19.1;3.9;23.7;533.333;75.687
3424;2;21/01/2016 17:00;19.1;3.4;23.8;540;21.237
3425;2;21/01/2016 18:00;11.6;3.1;23.9;553.333;20
3426;2;21/01/2016 19:00;5.3;2.9;23.7;566.667;20
3427;2;21/01/2016 20:00;5.4;2.1;23.4;561.667;20
3428;2;21/01/2016 21:00;5.4;1.9;23.2;531.667;20
3429;2;21/01/2016 22:00;5.5;1.5;22.9;490;20
3430;2;21/01/2016 23:00;5.3;1;22.7;470;20
3431;2;22/01/2016 00:00;5.4;0.2;22.5;463.333;20
3432;2;22/01/2016 01:00;5.2;-0.7;22.3;456.667;20
3433;2;22/01/2016 02:00;5.4;-0.6;22.1;450;20
3434;2;22/01/2016 03:00;5.5;-0.6;21.9;445;20
3435;2;22/01/2016 04:00;5.3;-0.8;21.9;440;20
3436;2;22/01/2016 05:00;5.5;-0.5;21.9;438.333;20
3437;2;22/01/2016 06:00;9.6;-0.8;21.9;431.667;20
3438;2;22/01/2016 07:00;13;-0.5;22;436.667;20
3439;2;22/01/2016 08:00;16.5;-0.4;22;441.667;20
3440;2;22/01/2016 09:00;19.3;-0.3;22.2;455;20
3441;2;22/01/2016 10:00;19.5;0.3;22.3;475;54.65
3442;2;22/01/2016 11:00;19.2;1.4;22.7;486.667;59.6
3443;2;22/01/2016 12:00;19.3;2.3;23;503.333;45.987
3444;2;22/01/2016 13:00;19.1;3.8;23.3;523.333;42.275
3445;2;22/01/2016 14:00;19.1;4;23.3;536.667;38.562
3446;2;22/01/2016 15:00;19.2;4.3;23.5;581.667;39.8
3447;2;22/01/2016 16:00;19.3;4.4;23.7;596.667;21.237
3448;2;22/01/2016 17:00;19.5;4.5;23.6;595;20
3449;2;22/01/2016 18:00;11.7;4.7;23.7;606.667;20
3450;2;22/01/2016 19:00;5.3;5.5;23.6;580;20
3451;2;22/01/2016 20:00;5.4;6;23.4;576.667;20
3452;2;22/01/2016 21:00;5.4;6.4;23.2;546.667;20
3453;2;22/01/2016 22:00;5.3;6.7;23;526.667;20
3454;2;22/01/2016 23:00;5.4;6.6;22.9;501.667;20
3455;2;23/01/2016 00:00;5.3;6.7;22.7;475;20
3456;2;23/01/2016 01:00;5.4;7.1;22.6;463.333;20
3457;2;23/01/2016 02:00;5.5;7.1;22.5;455;20
3458;2;23/01/2016 03:00;5.4;7.8;22.4;448.333;20
3459;2;23/01/2016 04:00;5.4;7.7;22.4;438.333;20
3460;2;23/01/2016 05:00;5.5;7.4;22.3;431.667;20
3461;2;23/01/2016 06:00;5.4;7.2;22.3;428.333;20
3462;2;23/01/2016 07:00;5.4;7.2;22.2;426.667;20
3463;2;23/01/2016 08:00;5.3;6.5;22.1;430;20
3464;2;23/01/2016 09:00;5.5;6.5;22.1;435;20
3465;2;23/01/2016 10:00;5.5;6;22;440;33.612
3466;2;23/01/2016 11:00;5.4;6.3;22;473.333;57.125
3467;2;23/01/2016 12:00;5.5;6.9;22;496.667;67.025
3468;2;23/01/2016 13:00;5.4;7;22;508.333;48.462
3469;2;23/01/2016 14:00;5.5;6.9;22;511.667;39.8
3470;2;23/01/2016 15:00;5.4;7.1;21.9;523.333;20
3471;2;23/01/2016 16:00;5.4;6.9;21.9;553.333;20
3472;2;23/01/2016 17:00;5.4;6.8;21.9;563.333;20
3473;2;23/01/2016 18:00;5.4;6.6;21.9;563.333;20
3474;2;23/01/2016 19:00;5.5;7;21.8;565;20
3475;2;23/01/2016 20:00;5.3;7.2;21.8;540;20
3476;2;23/01/2016 21:00;5.5;7.2;21.8;496.667;20
3477;2;23/01/2016 22:00;5.3;7.1;21.8;466.667;20
3478;2;23/01/2016 23:00;5.5;6.8;21.8;451.667;20
3479;2;24/01/2016 00:00;5.5;6.5;21.7;445;20
3480;2;24/01/2016 01:00;5.4;6.2;21.7;443.333;20
3481;2;24/01/2016 02:00;5.5;6.3;21.7;441.667;20
3482;2;24/01/2016 03:00;5.3;6.3;21.7;438.333;20
3483;2;24/01/2016 04:00;5.5;6.4;21.6;435;20
3484;2;24/01/2016 05:00;5.4;6.4;21.6;435;20
3485;2;24/01/2016 06:00;5.4;6.2;21.6;430;20
3486;2;24/01/2016 07:00;5.5;6.2;21.5;431.667;20
3487;2;24/01/2016 08:00;5.3;6.3;21.5;430;20
3488;2;24/01/2016 09:00;5.5;6.5;21.5;431.667;20
3489;2;24/01/2016 10:00;5.4;7.2;21.5;433.333;31.137
3490;2;24/01/2016 11:00;5.4;7.7;21.5;436.667;60.837
3491;2;24/01/2016 12:00;5.3;8.8;21.4;436.667;74.45
3492;2;24/01/2016 13:00;5.4;9.7;21.3;440;81.875
3493;2;24/01/2016 14:00;5.3;10.4;21.3;440;88.062
3494;2;24/01/2016 15:00;5.5;11;21.4;433.333;79.4
3495;2;24/01/2016 16:00;5.3;11.2;21.4;438.333;32.375
3496;2;24/01/2016 17:00;5.5;11.2;21.4;438.333;20
3497;2;24/01/2016 18:00;5.2;11.2;21.4;440;20
3498;2;24/01/2016 19:00;5.5;11.1;21.4;445;20
3499;2;24/01/2016 20:00;5.3;11;21.4;445;20
3500;2;24/01/2016 21:00;5.4;10.7;21.4;448.333;20
3501;2;24/01/2016 22:00;5.5;9.9;21.4;446.667;20
3502;2;24/01/2016 23:00;5.1;9.1;21.4;438.333;20
3503;2;25/01/2016 00:00;5.5;8.7;21.4;440;20
3504;2;25/01/2016 01:00;5.3;7.9;21.5;438.333;20
3505;2;25/01/2016 02:00;5.2;7.6;21.6;446.667;20
3506;2;25/01/2016 03:00;5.4;7;21.6;446.667;20
3507;2;25/01/2016 04:00;5.3;6.6;21.6;448.333;20
3508;2;25/01/2016 05:00;5.5;6.4;21.6;446.667;20
3509;2;25/01/2016 06:00;8.3;6;21.7;445;20
3510;2;25/01/2016 07:00;11.1;5.9;21.8;445;20
3511;2;25/01/2016 08:00;15.9;5.2;21.8;448.333;20
3512;2;25/01/2016 09:00;19.3;5.3;22;466.667;31.137
3513;2;25/01/2016 10:00;19.1;6;22.2;500;93.012
3514;2;25/01/2016 11:00;19.1;7.5;22.7;528.333;158.6
3515;2;25/01/2016 12:00;19;9.8;23;570;38.562
3516;2;25/01/2016 13:00;19.1;12.4;23.3;598.333;201.912
3517;2;25/01/2016 14:00;18.9;13.8;23.2;621.667;187.062
3518;2;25/01/2016 15:00;19;13.2;23.5;623.333;136.325
3519;2;25/01/2016 16:00;20;12.7;23.6;628.333;71.975
3520;2;25/01/2016 17:00;20.3;11.9;23.8;631.667;21.237
3521;2;25/01/2016 18:00;12;11.1;23.9;646.667;20
3522;2;25/01/2016 19:00;5.4;10.6;24;648.333;20
3523;2;25/01/2016 20:00;5.4;10.4;23.8;645;20
3524;2;25/01/2016 21:00;5.1;10.6;23.6;606.667;20
3525;2;25/01/2016 22:00;5.4;10.7;23.4;565;20
3526;2;25/01/2016 23:00;5.3;11.2;23.3;511.667;20
3527;2;26/01/2016 00:00;5.4;11.1;23.2;480;20
3528;2;26/01/2016 01:00;5.3;10.1;23.1;465;20
3529;2;26/01/2016 02:00;5.5;9.4;22.9;460;20
3530;2;26/01/2016 03:00;5.4;8;22.8;455;20
3531;2;26/01/2016 04:00;5.4;7.9;22.7;451.667;20
3532;2;26/01/2016 05:00;5.2;8.2;22.7;445;20
3533;2;26/01/2016 06:00;9.6;8.7;22.6;446.667;20
3534;2;26/01/2016 07:00;13.1;8.8;22.6;450;20
3535;2;26/01/2016 08:00;16.5;8.6;22.7;451.667;20
3536;2;26/01/2016 09:00;19.2;8.7;22.7;468.333;20
3537;2;26/01/2016 10:00;19.4;9;23;495;20
3538;2;26/01/2016 11:00;19.1;9.6;23.1;531.667;48.462
3539;2;26/01/2016 12:00;19;10.1;23.3;550;94.25
3540;2;26/01/2016 13:00;19.1;10.7;23.6;560;107.862
3541;2;26/01/2016 14:00;19.1;11.6;23.5;580;220.475
3542;2;26/01/2016 15:00;18.9;11.8;23.6;598.333;123.95
3543;2;26/01/2016 16:00;19.4;11.7;23.9;621.667;75.687
3544;2;26/01/2016 17:00;19;11.5;24;628.333;39.8
3545;2;26/01/2016 18:00;11.9;11.1;23.9;643.333;20
3546;2;26/01/2016 19:00;5.3;10.7;24.1;640;20
3547;2;26/01/2016 20:00;5.2;10.8;23.9;610;
3548;2;26/01/2016 21:00;5.4;10.9;23.8;543.333;44.75
3549;2;26/01/2016 22:00;5.5;11.1;23.7;500;
3550;2;26/01/2016 23:00;5.3;10.9;23.5;468.333;
3551;2;27/01/2016 00:00;5.5;10.8;23.4;443.333;
3552;2;27/01/2016 01:00;5.2;10.3;23.3;431.667;
3553;2;27/01/2016 02:00;5.5;10.2;23.1;423.333;
3554;2;27/01/2016 03:00;5.4;10.3;23.1;421.667;
3555;2;27/01/2016 04:00;5.3;10.3;23;420;
3556;2;27/01/2016 05:00;5.3;10.4;22.9;411.667;
3557;2;27/01/2016 06:00;9.7;10.4;22.9;410;
3558;2;27/01/2016 07:00;12.9;10.5;22.9;406.667;
3559;2;27/01/2016 08:00;16.3;10.6;22.8;411.667;
3560;2;27/01/2016 09:00;19.1;10.2;22.9;430;
3561;2;27/01/2016 10:00;19.1;10;23.2;463.333;20
3562;2;27/01/2016 11:00;19.1;10;23.3;506.667;31.137
3563;2;27/01/2016 12:00;19;10.7;23.4;551.667;73.212
3564;2;27/01/2016 13:00;22;11.4;23.6;538.333;101.675
3565;2;27/01/2016 14:00;22.2;11.8;23.5;535;54.65
3566;2;27/01/2016 15:00;22;12.1;23.7;540;34.85
3567;2;27/01/2016 16:00;22.2;12.2;23.7;551.667;22.475
3568;2;27/01/2016 17:00;22.5;12;24;563.333;20
3569;2;27/01/2016 18:00;13.4;11.8;24;580;20
3570;2;27/01/2016 19:00;5.2;11.7;24.2;610;20
3571;2;27/01/2016 20:00;5.5;11.6;24.1;590;20
3572;2;27/01/2016 21:00;5.3;11.5;24;548.333;20
3573;2;27/01/2016 22:00;5.3;11.4;24;503.333;20
3574;2;27/01/2016 23:00;5.4;11.3;23.9;466.667;20
3575;2;28/01/2016 00:00;5.3;10.8;23.9;446.667;20
3576;2;28/01/2016 01:00;5.3;10.7;23.7;436.667;20
3577;2;28/01/2016 02:00;5.3;10.1;23.6;425;20
3578;2;28/01/2016 03:00;5.5;9.9;23.5;416.667;20
3579;2;28/01/2016 04:00;5.3;9.7;23.5;410;20
3580;2;28/01/2016 05:00;5.4;9.6;23.4;411.667;20
3581;2;28/01/2016 06:00;9.5;9.5;23.3;405;20
3582;2;28/01/2016 07:00;13.2;9.2;23.3;406.667;20
3583;2;28/01/2016 08:00;16.4;8.8;23.2;411.667;20
3584;2;28/01/2016 09:00;19.4;8.8;23.1;443.333;20
3585;2;28/01/2016 10:00;19.2;8.9;23.2;481.667;44.75
3586;2;28/01/2016 11:00;19.3;9.3;23.4;496.667;105.387
3587;2;28/01/2016 12:00;21.9;9.9;23.6;511.667;85.587
3588;2;28/01/2016 13:00;22.3;9.7;23.7;520;80.637
3589;2;28/01/2016 14:00;22.1;9.6;23.6;535;60.837
3590;2;28/01/2016 15:00;22.3;9.6;23.8;553.333;71.975
3591;2;28/01/2016 16:00;22.4;9.3;23.9;548.333;54.65
3592;2;28/01/2016 17:00;22.8;9.1;24;551.667;31.137
3593;2;28/01/2016 18:00;14.4;8.1;24;576.667;20
3594;2;28/01/2016 19:00;5.4;8.1;24.2;581.667;20
3595;2;28/01/2016 20:00;5.4;7.5;24.1;565;20
3596;2;28/01/2016 21:00;5.5;6.8;24;518.333;20
3597;2;28/01/2016 22:00;5.4;6;23.8;493.333;20
3598;2;28/01/2016 23:00;5.5;5.2;23.8;475;20
3599;2;29/01/2016 00:00;5.3;5.1;23.7;461.667;20
3600;2;29/01/2016 01:00;5.5;4.8;23.5;453.333;20
3601;2;29/01/2016 02:00;5.5;4.5;23.5;440;20
3602;2;29/01/2016 03:00;5.5;4.1;23.3;430;20
3603;2;29/01/2016 04:00;5.3;4.3;23.3;428.333;20
3604;2;29/01/2016 05:00;5.4;5;23.2;420;20
3605;2;29/01/2016 06:00;9.6;4.4;23.1;420;20
3606;2;29/01/2016 07:00;13.3;4.5;23;415;20
3607;2;29/01/2016 08:00;18.7;4.5;23;423.333;20
3608;2;29/01/2016 09:00;23.1;5.2;22.9;440;37.325
3609;2;29/01/2016 10:00;22.9;6.4;23;466.667;67.025
3610;2;29/01/2016 11:00;22.6;7.1;23.1;478.333;60.837
3611;2;29/01/2016 12:00;22.5;8.7;23.2;493.333;93.012
3612;2;29/01/2016 13:00;22.7;9.2;23.5;505;93.012
3613;2;29/01/2016 14:00;22.8;9.1;23.4;515;48.462
3614;2;29/01/2016 15:00;22.8;9.3;23.5;526.667;31.137
3615;2;29/01/2016 16:00;23.2;9.2;23.8;538.333;28.662
3616;2;29/01/2016 17:00;23.1;9.1;23.7;555;20
3617;2;29/01/2016 18:00;13.2;9.2;23.8;583.333;20
3618;2;29/01/2016 19:00;5.3;8.8;24;585;20
3619;2;29/01/2016 20:00;5.1;8.8;23.9;561.667;20
3620;2;29/01/2016 21:00;5.4;8.9;23.8;526.667;20
3621;2;29/01/2016 22:00;5.4;8.5;23.7;475;20
3622;2;29/01/2016 23:00;5.3;8.5;23.7;450;20
3623;2;30/01/2016 00:00;5.4;8.5;23.6;436.667;20
3624;2;30/01/2016 01:00;5.3;8.6;23.4;426.667;20
3625;2;30/01/2016 02:00;5.2;8.5;23.3;423.333;20
3626;2;30/01/2016 03:00;5.3;8.6;23.3;413.333;20
3627;2;30/01/2016 04:00;5.4;8.8;23.2;408.333;20
3628;2;30/01/2016 05:00;5.4;8.7;23.1;403.333;20
3629;2;30/01/2016 06:00;5.2;8.6;23.1;400;20
3630;2;30/01/2016 07:00;5.4;8.7;23;400;20
